date,lat,lon,V2M
2020-04,-82.9349863909999,29.9991755300001,-6.561380386352539
2020-12,-82.9349863909999,29.9991755300001,-5.614922046661377
2020-06,-82.9349863909999,29.9991755300001,-5.983749866485596
2020-07,-82.9349863909999,29.9991755300001,-7.017047882080078
2020-03,-82.9349863909999,29.9991755300001,-6.046835422515869
2020-02,-82.9349863909999,29.9991755300001,-5.907111644744873
2020-01,-82.9349863909999,29.9991755300001,-5.056339740753174
2020-08,-82.9349863909999,29.9991755300001,-7.021709442138672
2020-05,-82.9354295649999,29.998869175,-7.252653121948242
2020-11,-82.9354295649999,29.998869175,-6.65082311630249
2020-10,-82.9354295649999,29.998869175,-6.873363971710205
2020-04,-82.9354295649999,29.998869175,-6.561380386352539
2020-12,-82.9354295649999,29.998869175,-5.614922046661377
2020-06,-82.9354295649999,29.998869175,-5.983749866485596
2020-07,-82.9354295649999,29.998869175,-7.017047882080078
2020-03,-82.9354295649999,29.998869175,-6.046835422515869
2020-02,-82.9354295649999,29.998869175,-5.907111644744873
2020-01,-82.9354295649999,29.998869175,-5.056339740753174
2020-08,-82.9354295649999,29.998869175,-7.021709442138672
2020-05,-83.18291211,30.371626549,-7.252653121948242
2020-11,-83.18291211,30.371626549,-6.65082311630249
2020-10,-83.18291211,30.371626549,-6.873363971710205
2020-04,-83.18291211,30.371626549,-6.561380386352539
2020-12,-83.18291211,30.371626549,-5.614922046661377
2020-06,-83.18291211,30.371626549,-5.983749866485596
2020-07,-83.18291211,30.371626549,-7.017047882080078
2020-03,-83.18291211,30.371626549,-6.046835422515869
2020-02,-83.18291211,30.371626549,-5.907111644744873
2020-01,-83.18291211,30.371626549,-5.056339740753174
2020-08,-83.18291211,30.371626549,-7.021709442138672
2020-05,-83.077667678,30.261517036,-7.252653121948242
2020-11,-83.077667678,30.261517036,-6.65082311630249
2020-10,-83.077667678,30.261517036,-6.873363971710205
2020-04,-83.077667678,30.261517036,-6.561380386352539
2020-12,-83.077667678,30.261517036,-5.614922046661377
2020-06,-83.077667678,30.261517036,-5.983749866485596
2020-07,-83.077667678,30.261517036,-7.017047882080078
2020-03,-83.077667678,30.261517036,-6.046835422515869
2020-02,-83.077667678,30.261517036,-5.907111644744873
2020-01,-83.077667678,30.261517036,-5.056339740753174
2020-08,-83.077667678,30.261517036,-7.021709442138672
2020-05,-82.7282409439999,30.293011275,-7.252653121948242
2020-11,-82.7282409439999,30.293011275,-6.65082311630249
2020-10,-82.7282409439999,30.293011275,-6.873363971710205
2020-04,-82.7282409439999,30.293011275,-6.561380386352539
2020-12,-82.7282409439999,30.293011275,-5.614922046661377
2020-06,-82.7282409439999,30.293011275,-5.983749866485596
2020-07,-82.7282409439999,30.293011275,-7.017047882080078
2020-03,-82.7282409439999,30.293011275,-6.046835422515869
2020-02,-82.7282409439999,30.293011275,-5.907111644744873
2020-01,-82.7282409439999,30.293011275,-5.056339740753174
2020-08,-82.7282409439999,30.293011275,-7.021709442138672
2020-05,-84.7914975369999,30.3949711220001,-7.252653121948242
2020-11,-84.7914975369999,30.3949711220001,-6.65082311630249
2020-10,-84.7914975369999,30.3949711220001,-6.873363971710205
2020-04,-84.7914975369999,30.3949711220001,-6.561380386352539
2020-12,-84.7914975369999,30.3949711220001,-5.614922046661377
2020-06,-84.7914975369999,30.3949711220001,-5.983749866485596
2020-07,-84.7914975369999,30.3949711220001,-7.017047882080078
2020-03,-84.7914975369999,30.3949711220001,-6.046835422515869
2020-02,-84.7914975369999,30.3949711220001,-5.907111644744873
2020-01,-84.7914975369999,30.3949711220001,-5.056339740753174
2020-08,-84.7914975369999,30.3949711220001,-7.021709442138672
2020-05,-84.372894327,30.4351035170001,-7.252653121948242
2020-11,-84.372894327,30.4351035170001,-6.65082311630249
2020-10,-84.372894327,30.4351035170001,-6.873363971710205
2020-04,-84.372894327,30.4351035170001,-6.561380386352539
2020-12,-84.372894327,30.4351035170001,-5.614922046661377
2020-06,-84.372894327,30.4351035170001,-5.983749866485596
2020-07,-84.372894327,30.4351035170001,-7.017047882080078
2020-03,-84.372894327,30.4351035170001,-6.046835422515869
2020-02,-84.372894327,30.4351035170001,-5.907111644744873
2020-01,-84.372894327,30.4351035170001,-5.056339740753174
2020-08,-84.372894327,30.4351035170001,-7.021709442138672
2020-05,-85.254548058,29.691736104,-7.252653121948242
2020-11,-85.254548058,29.691736104,-6.65082311630249
2020-10,-85.254548058,29.691736104,-6.873363971710205
2020-04,-85.254548058,29.691736104,-6.561380386352539
2020-12,-85.254548058,29.691736104,-5.614922046661377
2020-06,-85.254548058,29.691736104,-5.983749866485596
2020-07,-85.254548058,29.691736104,-7.017047882080078
2020-03,-85.254548058,29.691736104,-6.046835422515869
2020-02,-85.254548058,29.691736104,-5.907111644744873
2020-01,-85.254548058,29.691736104,-5.056339740753174
2020-08,-85.254548058,29.691736104,-7.021709442138672
2020-05,-84.3150969439999,30.4296706260001,-7.252653121948242
2020-11,-84.3150969439999,30.4296706260001,-6.65082311630249
2020-10,-84.3150969439999,30.4296706260001,-6.873363971710205
2020-04,-84.3150969439999,30.4296706260001,-6.561380386352539
2020-12,-84.3150969439999,30.4296706260001,-5.614922046661377
2020-06,-84.3150969439999,30.4296706260001,-5.983749866485596
2020-07,-84.3150969439999,30.4296706260001,-7.017047882080078
2020-03,-84.3150969439999,30.4296706260001,-6.046835422515869
2020-02,-84.3150969439999,30.4296706260001,-5.907111644744873
2020-01,-84.3150969439999,30.4296706260001,-5.056339740753174
2020-08,-84.3150969439999,30.4296706260001,-7.021709442138672
2020-05,-84.345953551,30.4767154620001,-7.252653121948242
2020-11,-84.345953551,30.4767154620001,-6.65082311630249
2020-10,-84.345953551,30.4767154620001,-6.873363971710205
2020-04,-84.345953551,30.4767154620001,-6.561380386352539
2020-12,-84.345953551,30.4767154620001,-5.614922046661377
2020-06,-84.345953551,30.4767154620001,-5.983749866485596
2020-07,-84.345953551,30.4767154620001,-7.017047882080078
2020-03,-84.345953551,30.4767154620001,-6.046835422515869
2020-02,-84.345953551,30.4767154620001,-5.907111644744873
2020-01,-84.345953551,30.4767154620001,-5.056339740753174
2020-08,-84.345953551,30.4767154620001,-7.021709442138672
2020-05,-84.5804909089999,30.5978114640001,-7.252653121948242
2020-11,-84.5804909089999,30.5978114640001,-6.65082311630249
2020-10,-84.5804909089999,30.5978114640001,-6.873363971710205
2020-04,-84.5804909089999,30.5978114640001,-6.561380386352539
2020-12,-84.5804909089999,30.5978114640001,-5.614922046661377
2020-06,-84.5804909089999,30.5978114640001,-5.983749866485596
2020-07,-84.5804909089999,30.5978114640001,-7.017047882080078
2020-03,-84.5804909089999,30.5978114640001,-6.046835422515869
2020-02,-84.5804909089999,30.5978114640001,-5.907111644744873
2020-01,-84.5804909089999,30.5978114640001,-5.056339740753174
2020-08,-84.5804909089999,30.5978114640001,-7.021709442138672
2020-05,-84.421366002,30.6510261330001,-7.252653121948242
2020-11,-84.421366002,30.6510261330001,-6.65082311630249
2020-10,-84.421366002,30.6510261330001,-6.873363971710205
2020-04,-84.421366002,30.6510261330001,-6.561380386352539
2020-12,-84.421366002,30.6510261330001,-5.614922046661377
2020-06,-84.421366002,30.6510261330001,-5.983749866485596
2020-07,-84.421366002,30.6510261330001,-7.017047882080078
2020-03,-84.421366002,30.6510261330001,-6.046835422515869
2020-02,-84.421366002,30.6510261330001,-5.907111644744873
2020-01,-84.421366002,30.6510261330001,-5.056339740753174
2020-08,-84.421366002,30.6510261330001,-7.021709442138672
2020-05,-83.3935959459999,30.5250983390001,-7.252653121948242
2020-11,-83.3935959459999,30.5250983390001,-6.65082311630249
2020-10,-83.3935959459999,30.5250983390001,-6.873363971710205
2020-04,-83.3935959459999,30.5250983390001,-6.561380386352539
2020-12,-83.3935959459999,30.5250983390001,-5.614922046661377
2020-06,-83.3935959459999,30.5250983390001,-5.983749866485596
2020-07,-83.3935959459999,30.5250983390001,-7.017047882080078
2020-03,-83.3935959459999,30.5250983390001,-6.046835422515869
2020-02,-83.3935959459999,30.5250983390001,-5.907111644744873
2020-01,-83.3935959459999,30.5250983390001,-5.056339740753174
2020-08,-83.3935959459999,30.5250983390001,-7.021709442138672
2020-05,-83.1786290479999,30.5174748320001,-7.252653121948242
2020-11,-83.1786290479999,30.5174748320001,-6.65082311630249
2020-10,-83.1786290479999,30.5174748320001,-6.873363971710205
2020-04,-83.1786290479999,30.5174748320001,-6.561380386352539
2020-12,-83.1786290479999,30.5174748320001,-5.614922046661377
2020-06,-83.1786290479999,30.5174748320001,-5.983749866485596
2020-07,-83.1786290479999,30.5174748320001,-7.017047882080078
2020-03,-83.1786290479999,30.5174748320001,-6.046835422515869
2020-02,-83.1786290479999,30.5174748320001,-5.907111644744873
2020-01,-83.1786290479999,30.5174748320001,-5.056339740753174
2020-08,-83.1786290479999,30.5174748320001,-7.021709442138672
2020-05,-84.4891063329999,30.0635414720001,-7.252653121948242
2020-11,-84.4891063329999,30.0635414720001,-6.65082311630249
2020-10,-84.4891063329999,30.0635414720001,-6.873363971710205
2020-04,-84.4891063329999,30.0635414720001,-6.561380386352539
2020-12,-84.4891063329999,30.0635414720001,-5.614922046661377
2020-06,-84.4891063329999,30.0635414720001,-5.983749866485596
2020-07,-84.4891063329999,30.0635414720001,-7.017047882080078
2020-03,-84.4891063329999,30.0635414720001,-6.046835422515869
2020-02,-84.4891063329999,30.0635414720001,-5.907111644744873
2020-01,-84.4891063329999,30.0635414720001,-5.056339740753174
2020-08,-84.4891063329999,30.0635414720001,-7.021709442138672
2020-05,-84.778272262,30.3888573900001,-7.252653121948242
2020-11,-84.778272262,30.3888573900001,-6.65082311630249
2020-10,-84.778272262,30.3888573900001,-6.873363971710205
2020-04,-84.778272262,30.3888573900001,-6.561380386352539
2020-12,-84.778272262,30.3888573900001,-5.614922046661377
2020-06,-84.778272262,30.3888573900001,-5.983749866485596
2020-07,-84.778272262,30.3888573900001,-7.017047882080078
2020-03,-84.778272262,30.3888573900001,-6.046835422515869
2020-02,-84.778272262,30.3888573900001,-5.907111644744873
2020-01,-84.778272262,30.3888573900001,-5.056339740753174
2020-08,-84.778272262,30.3888573900001,-7.021709442138672
2020-05,-85.4855390339999,30.3151456680001,-7.252653121948242
2020-11,-85.4855390339999,30.3151456680001,-6.65082311630249
2020-10,-85.4855390339999,30.3151456680001,-6.873363971710205
2020-04,-85.4855390339999,30.3151456680001,-6.561380386352539
2020-12,-85.4855390339999,30.3151456680001,-5.614922046661377
2020-06,-85.4855390339999,30.3151456680001,-5.983749866485596
2020-07,-85.4855390339999,30.3151456680001,-7.017047882080078
2020-03,-85.4855390339999,30.3151456680001,-6.046835422515869
2020-02,-85.4855390339999,30.3151456680001,-5.907111644744873
2020-01,-85.4855390339999,30.3151456680001,-5.056339740753174
2020-08,-85.4855390339999,30.3151456680001,-7.021709442138672
2020-05,-87.224391662,30.5644466680001,-7.252653121948242
2020-11,-87.224391662,30.5644466680001,-6.65082311630249
2020-10,-87.224391662,30.5644466680001,-6.873363971710205
2020-04,-87.224391662,30.5644466680001,-6.561380386352539
2020-12,-87.224391662,30.5644466680001,-5.614922046661377
2020-06,-87.224391662,30.5644466680001,-5.983749866485596
2020-07,-87.224391662,30.5644466680001,-7.017047882080078
2020-03,-87.224391662,30.5644466680001,-6.046835422515869
2020-02,-87.224391662,30.5644466680001,-5.907111644744873
2020-01,-87.224391662,30.5644466680001,-5.056339740753174
2020-08,-87.224391662,30.5644466680001,-7.021709442138672
2020-05,-85.6041443939999,30.0761402030001,-7.252653121948242
2020-11,-85.6041443939999,30.0761402030001,-6.65082311630249
2020-10,-85.6041443939999,30.0761402030001,-6.873363971710205
2020-04,-85.6041443939999,30.0761402030001,-6.561380386352539
2020-12,-85.6041443939999,30.0761402030001,-5.614922046661377
2020-06,-85.6041443939999,30.0761402030001,-5.983749866485596
2020-07,-85.6041443939999,30.0761402030001,-7.017047882080078
2020-03,-85.6041443939999,30.0761402030001,-6.046835422515869
2020-02,-85.6041443939999,30.0761402030001,-5.907111644744873
2020-01,-85.6041443939999,30.0761402030001,-5.056339740753174
2020-08,-85.6041443939999,30.0761402030001,-7.021709442138672
2020-05,-85.4681666449999,30.242415872,-7.252653121948242
2020-11,-85.4681666449999,30.242415872,-6.65082311630249
2020-10,-85.4681666449999,30.242415872,-6.873363971710205
2020-04,-85.4681666449999,30.242415872,-6.561380386352539
2020-12,-85.4681666449999,30.242415872,-5.614922046661377
2020-06,-85.4681666449999,30.242415872,-5.983749866485596
2020-07,-85.4681666449999,30.242415872,-7.017047882080078
2020-03,-85.4681666449999,30.242415872,-6.046835422515869
2020-02,-85.4681666449999,30.242415872,-5.907111644744873
2020-01,-85.4681666449999,30.242415872,-5.056339740753174
2020-08,-85.4681666449999,30.242415872,-7.021709442138672
2020-05,-85.213978809,30.23651821,-7.252653121948242
2020-11,-85.213978809,30.23651821,-6.65082311630249
2020-10,-85.213978809,30.23651821,-6.873363971710205
2020-04,-85.213978809,30.23651821,-6.561380386352539
2020-12,-85.213978809,30.23651821,-5.614922046661377
2020-06,-85.213978809,30.23651821,-5.983749866485596
2020-07,-85.213978809,30.23651821,-7.017047882080078
2020-03,-85.213978809,30.23651821,-6.046835422515869
2020-02,-85.213978809,30.23651821,-5.907111644744873
2020-01,-85.213978809,30.23651821,-5.056339740753174
2020-08,-85.213978809,30.23651821,-7.021709442138672
2020-05,-85.535278309,30.2479578090001,-7.252653121948242
2020-11,-85.535278309,30.2479578090001,-6.65082311630249
2020-10,-85.535278309,30.2479578090001,-6.873363971710205
2020-04,-85.535278309,30.2479578090001,-6.561380386352539
2020-12,-85.535278309,30.2479578090001,-5.614922046661377
2020-06,-85.535278309,30.2479578090001,-5.983749866485596
2020-07,-85.535278309,30.2479578090001,-7.017047882080078
2020-03,-85.535278309,30.2479578090001,-6.046835422515869
2020-02,-85.535278309,30.2479578090001,-5.907111644744873
2020-01,-85.535278309,30.2479578090001,-5.056339740753174
2020-08,-85.535278309,30.2479578090001,-7.021709442138672
2020-05,-82.7470139759999,28.0941465720001,-7.252653121948242
2020-11,-82.7470139759999,28.0941465720001,-6.65082311630249
2020-10,-82.7470139759999,28.0941465720001,-6.873363971710205
2020-04,-82.7470139759999,28.0941465720001,-6.561380386352539
2020-12,-82.7470139759999,28.0941465720001,-5.614922046661377
2020-06,-82.7470139759999,28.0941465720001,-5.983749866485596
2020-07,-82.7470139759999,28.0941465720001,-7.017047882080078
2020-03,-82.7470139759999,28.0941465720001,-6.046835422515869
2020-02,-82.7470139759999,28.0941465720001,-5.907111644744873
2020-01,-82.7470139759999,28.0941465720001,-5.056339740753174
2020-08,-82.7470139759999,28.0941465720001,-7.021709442138672
2020-05,-87.183088277,30.7066457870001,-7.252653121948242
2020-11,-87.183088277,30.7066457870001,-6.65082311630249
2020-10,-87.183088277,30.7066457870001,-6.873363971710205
2020-04,-87.183088277,30.7066457870001,-6.561380386352539
2020-12,-87.183088277,30.7066457870001,-5.614922046661377
2020-06,-87.183088277,30.7066457870001,-5.983749866485596
2020-07,-87.183088277,30.7066457870001,-7.017047882080078
2020-03,-87.183088277,30.7066457870001,-6.046835422515869
2020-02,-87.183088277,30.7066457870001,-5.907111644744873
2020-01,-87.183088277,30.7066457870001,-5.056339740753174
2020-08,-87.183088277,30.7066457870001,-7.021709442138672
2020-05,-84.7334012539999,30.657093355,-7.252653121948242
2020-11,-84.7334012539999,30.657093355,-6.65082311630249
2020-10,-84.7334012539999,30.657093355,-6.873363971710205
2020-04,-84.7334012539999,30.657093355,-6.561380386352539
2020-12,-84.7334012539999,30.657093355,-5.614922046661377
2020-06,-84.7334012539999,30.657093355,-5.983749866485596
2020-07,-84.7334012539999,30.657093355,-7.017047882080078
2020-03,-84.7334012539999,30.657093355,-6.046835422515869
2020-02,-84.7334012539999,30.657093355,-5.907111644744873
2020-01,-84.7334012539999,30.657093355,-5.056339740753174
2020-08,-84.7334012539999,30.657093355,-7.021709442138672
2020-05,-84.731550332,30.6567486500001,-7.252653121948242
2020-11,-84.731550332,30.6567486500001,-6.65082311630249
2020-10,-84.731550332,30.6567486500001,-6.873363971710205
2020-04,-84.731550332,30.6567486500001,-6.561380386352539
2020-12,-84.731550332,30.6567486500001,-5.614922046661377
2020-06,-84.731550332,30.6567486500001,-5.983749866485596
2020-07,-84.731550332,30.6567486500001,-7.017047882080078
2020-03,-84.731550332,30.6567486500001,-6.046835422515869
2020-02,-84.731550332,30.6567486500001,-5.907111644744873
2020-01,-84.731550332,30.6567486500001,-5.056339740753174
2020-08,-84.731550332,30.6567486500001,-7.021709442138672
2020-05,-84.767176349,30.573791988,-7.252653121948242
2020-11,-84.767176349,30.573791988,-6.65082311630249
2020-10,-84.767176349,30.573791988,-6.873363971710205
2020-04,-84.767176349,30.573791988,-6.561380386352539
2020-12,-84.767176349,30.573791988,-5.614922046661377
2020-06,-84.767176349,30.573791988,-5.983749866485596
2020-07,-84.767176349,30.573791988,-7.017047882080078
2020-03,-84.767176349,30.573791988,-6.046835422515869
2020-02,-84.767176349,30.573791988,-5.907111644744873
2020-01,-84.767176349,30.573791988,-5.056339740753174
2020-08,-84.767176349,30.573791988,-7.021709442138672
2020-05,-87.166389478,30.939021134,-7.252653121948242
2020-11,-87.166389478,30.939021134,-6.65082311630249
2020-10,-87.166389478,30.939021134,-6.873363971710205
2020-04,-87.166389478,30.939021134,-6.561380386352539
2020-12,-87.166389478,30.939021134,-5.614922046661377
2020-06,-87.166389478,30.939021134,-5.983749866485596
2020-07,-87.166389478,30.939021134,-7.017047882080078
2020-03,-87.166389478,30.939021134,-6.046835422515869
2020-02,-87.166389478,30.939021134,-5.907111644744873
2020-01,-87.166389478,30.939021134,-5.056339740753174
2020-08,-87.166389478,30.939021134,-7.021709442138672
2020-05,-87.1151693369999,30.84890699,-7.252653121948242
2020-11,-87.1151693369999,30.84890699,-6.65082311630249
2020-10,-87.1151693369999,30.84890699,-6.873363971710205
2020-04,-87.1151693369999,30.84890699,-6.561380386352539
2020-12,-87.1151693369999,30.84890699,-5.614922046661377
2020-06,-87.1151693369999,30.84890699,-5.983749866485596
2020-07,-87.1151693369999,30.84890699,-7.017047882080078
2020-03,-87.1151693369999,30.84890699,-6.046835422515869
2020-02,-87.1151693369999,30.84890699,-5.907111644744873
2020-01,-87.1151693369999,30.84890699,-5.056339740753174
2020-08,-87.1151693369999,30.84890699,-7.021709442138672
2020-05,-87.299759336,30.9711434110001,-7.252653121948242
2020-11,-87.299759336,30.9711434110001,-6.65082311630249
2020-10,-87.299759336,30.9711434110001,-6.873363971710205
2020-04,-87.299759336,30.9711434110001,-6.561380386352539
2020-12,-87.299759336,30.9711434110001,-5.614922046661377
2020-06,-87.299759336,30.9711434110001,-5.983749866485596
2020-07,-87.299759336,30.9711434110001,-7.017047882080078
2020-03,-87.299759336,30.9711434110001,-6.046835422515869
2020-02,-87.299759336,30.9711434110001,-5.907111644744873
2020-01,-87.299759336,30.9711434110001,-5.056339740753174
2020-08,-87.299759336,30.9711434110001,-7.021709442138672
2020-05,-87.383601217,30.95747299,-7.252653121948242
2020-11,-87.383601217,30.95747299,-6.65082311630249
2020-10,-87.383601217,30.95747299,-6.873363971710205
2020-04,-87.383601217,30.95747299,-6.561380386352539
2020-12,-87.383601217,30.95747299,-5.614922046661377
2020-06,-87.383601217,30.95747299,-5.983749866485596
2020-07,-87.383601217,30.95747299,-7.017047882080078
2020-03,-87.383601217,30.95747299,-6.046835422515869
2020-02,-87.383601217,30.95747299,-5.907111644744873
2020-01,-87.383601217,30.95747299,-5.056339740753174
2020-08,-87.383601217,30.95747299,-7.021709442138672
2020-05,-84.6221591889999,30.4833259380001,-7.252653121948242
2020-11,-84.6221591889999,30.4833259380001,-6.65082311630249
2020-10,-84.6221591889999,30.4833259380001,-6.873363971710205
2020-04,-84.6221591889999,30.4833259380001,-6.561380386352539
2020-12,-84.6221591889999,30.4833259380001,-5.614922046661377
2020-06,-84.6221591889999,30.4833259380001,-5.983749866485596
2020-07,-84.6221591889999,30.4833259380001,-7.017047882080078
2020-03,-84.6221591889999,30.4833259380001,-6.046835422515869
2020-02,-84.6221591889999,30.4833259380001,-5.907111644744873
2020-01,-84.6221591889999,30.4833259380001,-5.056339740753174
2020-08,-84.6221591889999,30.4833259380001,-7.021709442138672
2020-05,-84.5259878959999,30.6085536160001,-7.252653121948242
2020-11,-84.5259878959999,30.6085536160001,-6.65082311630249
2020-10,-84.5259878959999,30.6085536160001,-6.873363971710205
2020-04,-84.5259878959999,30.6085536160001,-6.561380386352539
2020-12,-84.5259878959999,30.6085536160001,-5.614922046661377
2020-06,-84.5259878959999,30.6085536160001,-5.983749866485596
2020-07,-84.5259878959999,30.6085536160001,-7.017047882080078
2020-03,-84.5259878959999,30.6085536160001,-6.046835422515869
2020-02,-84.5259878959999,30.6085536160001,-5.907111644744873
2020-01,-84.5259878959999,30.6085536160001,-5.056339740753174
2020-08,-84.5259878959999,30.6085536160001,-7.021709442138672
2020-05,-84.286862997,30.305991755,-7.252653121948242
2020-11,-84.286862997,30.305991755,-6.65082311630249
2020-10,-84.286862997,30.305991755,-6.873363971710205
2020-04,-84.286862997,30.305991755,-6.561380386352539
2020-12,-84.286862997,30.305991755,-5.614922046661377
2020-06,-84.286862997,30.305991755,-5.983749866485596
2020-07,-84.286862997,30.305991755,-7.017047882080078
2020-03,-84.286862997,30.305991755,-6.046835422515869
2020-02,-84.286862997,30.305991755,-5.907111644744873
2020-01,-84.286862997,30.305991755,-5.056339740753174
2020-08,-84.286862997,30.305991755,-7.021709442138672
2020-05,-82.885902002,29.4172799520001,-7.252653121948242
2020-11,-82.885902002,29.4172799520001,-6.65082311630249
2020-10,-82.885902002,29.4172799520001,-6.873363971710205
2020-04,-82.885902002,29.4172799520001,-6.561380386352539
2020-12,-82.885902002,29.4172799520001,-5.614922046661377
2020-06,-82.885902002,29.4172799520001,-5.983749866485596
2020-07,-82.885902002,29.4172799520001,-7.017047882080078
2020-03,-82.885902002,29.4172799520001,-6.046835422515869
2020-02,-82.885902002,29.4172799520001,-5.907111644744873
2020-01,-82.885902002,29.4172799520001,-5.056339740753174
2020-08,-82.885902002,29.4172799520001,-7.021709442138672
2020-05,-82.136609896,28.775984758,-7.252653121948242
2020-11,-82.136609896,28.775984758,-6.65082311630249
2020-10,-82.136609896,28.775984758,-6.873363971710205
2020-04,-82.136609896,28.775984758,-6.561380386352539
2020-12,-82.136609896,28.775984758,-5.614922046661377
2020-06,-82.136609896,28.775984758,-5.983749866485596
2020-07,-82.136609896,28.775984758,-7.017047882080078
2020-03,-82.136609896,28.775984758,-6.046835422515869
2020-02,-82.136609896,28.775984758,-5.907111644744873
2020-01,-82.136609896,28.775984758,-5.056339740753174
2020-08,-82.136609896,28.775984758,-7.021709442138672
2020-05,-82.050674441,28.756447462,-7.252653121948242
2020-11,-82.050674441,28.756447462,-6.65082311630249
2020-10,-82.050674441,28.756447462,-6.873363971710205
2020-04,-82.050674441,28.756447462,-6.561380386352539
2020-12,-82.050674441,28.756447462,-5.614922046661377
2020-06,-82.050674441,28.756447462,-5.983749866485596
2020-07,-82.050674441,28.756447462,-7.017047882080078
2020-03,-82.050674441,28.756447462,-6.046835422515869
2020-02,-82.050674441,28.756447462,-5.907111644744873
2020-01,-82.050674441,28.756447462,-5.056339740753174
2020-08,-82.050674441,28.756447462,-7.021709442138672
2020-05,-82.002909094,28.777151395,-7.252653121948242
2020-11,-82.002909094,28.777151395,-6.65082311630249
2020-10,-82.002909094,28.777151395,-6.873363971710205
2020-04,-82.002909094,28.777151395,-6.561380386352539
2020-12,-82.002909094,28.777151395,-5.614922046661377
2020-06,-82.002909094,28.777151395,-5.983749866485596
2020-07,-82.002909094,28.777151395,-7.017047882080078
2020-03,-82.002909094,28.777151395,-6.046835422515869
2020-02,-82.002909094,28.777151395,-5.907111644744873
2020-01,-82.002909094,28.777151395,-5.056339740753174
2020-08,-82.002909094,28.777151395,-7.021709442138672
2020-05,-82.088005734,28.9013839840001,-7.252653121948242
2020-11,-82.088005734,28.9013839840001,-6.65082311630249
2020-10,-82.088005734,28.9013839840001,-6.873363971710205
2020-04,-82.088005734,28.9013839840001,-6.561380386352539
2020-12,-82.088005734,28.9013839840001,-5.614922046661377
2020-06,-82.088005734,28.9013839840001,-5.983749866485596
2020-07,-82.088005734,28.9013839840001,-7.017047882080078
2020-03,-82.088005734,28.9013839840001,-6.046835422515869
2020-02,-82.088005734,28.9013839840001,-5.907111644744873
2020-01,-82.088005734,28.9013839840001,-5.056339740753174
2020-08,-82.088005734,28.9013839840001,-7.021709442138672
2020-05,-84.404768845,30.593977017,-7.252653121948242
2020-11,-84.404768845,30.593977017,-6.65082311630249
2020-10,-84.404768845,30.593977017,-6.873363971710205
2020-04,-84.404768845,30.593977017,-6.561380386352539
2020-12,-84.404768845,30.593977017,-5.614922046661377
2020-06,-84.404768845,30.593977017,-5.983749866485596
2020-07,-84.404768845,30.593977017,-7.017047882080078
2020-03,-84.404768845,30.593977017,-6.046835422515869
2020-02,-84.404768845,30.593977017,-5.907111644744873
